id,origin_url,image_url,update_time,parsing_time,price,total_area,living_area,kitchen_area,room_number,floor,total_floor,housing,complex,point,state,city,district,street,house_number,ssf,izf,gzf
890,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-darnitskiy-sofii-rusovoy-ulitsa-17596695.html,https://cdn.riastatic.com/photos/dom/photo/11718/1171860/117186043/117186043.jpg,2020-09-06 03:33:33.000000,2020-09-06 08:26:45.634641,79500,70,35,12,3,5,25,primary,"",0101000020E610000008E78B4B6CA03E400169FF03AC314940,Київська область,Київ,Дарницький район,Софії Русової вулиця,5,2.3195124,0.80263895,0.064877614
891,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-17618875.html,https://cdn.riastatic.com/photos/dom/photo/11742/1174234/117423476/117423476.jpg,2020-09-06 03:34:03.000000,2020-09-06 08:26:45.641124,315000,110,50.9,21.1,3,5,31,primary,ЖК Jack House,0101000020E61000009289E56E3A883E402E814A4B9B374940,Київська область,Київ,Печерський район,бульвар Лесі Українки,7в,18.821316,0.6214827,3.6747894
892,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-darnitskiy-zarechnaya-ulitsa-17145427.html,https://cdn.riastatic.com/photos/dom/photo/11235/1123575/112357535/112357535.jpg,2020-09-06 03:36:03.000000,2020-09-06 08:26:45.645305,75000,36,8,16,2,9,12,primary,"",0101000020E6100000ADF87039659A3E407493180456324940,Київська область,Київ,Дарницький район,Зарічна вулиця,2к3,6.4960856,3.627985,0.09099131
894,https://dom.ria.com/uk/realty-prodaja-kvartira-vinnitsa-podole-zodchih-ulitsa-17658585.html,https://cdn.riastatic.com/photos/dom/photo/11784/1178427/117842784/117842784.jpg,2020-09-06 04:29:38.000000,2020-09-06 08:26:45.654715,72000,92,58,18,3,3,7,primary,"",0101000020E61000000AB952CF82723C40990CC7F3199C4840,Вінницька область,Вінниця,Поділля,Зодчих вулиця,10,0,1.0447786,1.219997
895,https://dom.ria.com/uk/realty-prodaja-kvartira-chernovtsy-shevchenkovskiy-geroev-maydana-ulitsa-17479239.html,https://cdn.riastatic.com/photos/dom/photo/11591/1159140/115914099/115914099.jpg,2020-09-06 10:11:43.000000,2020-09-06 08:26:45.659876,57317,88.18,0,0,3,1,9,primary,ЖК Престижний 2,0101000020E610000033B62110F9EE3940C2F869DC9B244840,Чернівецька область,Чернівці,Шевченківський район,Красноармейская улица,194-А,0,1.2106203,0.7397209
896,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-darnitskiy-zdolbunovskaya-ul-17524531.html,https://cdn.riastatic.com/photos/dom/photo/11642/1164275/116427537/116427537.jpg,2020-09-06 05:00:48.000000,2020-09-06 08:26:45.664817,180000,98,48,11,3,2,25,primary,"",0101000020E6100000FFECA2433BA03E40E574A3D986354940,Київська область,Київ,Дарницький район,Здолбуновская улица,13,0,1.6392132,0.38436574
897,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-goloseevskiy-yasinovatskiy-pereulok-17579444.html,https://cdn.riastatic.com/photos/dom/photo/11698/1169881/116988175/116988175.jpg,2020-09-06 05:39:53.000000,2020-09-06 08:26:45.669754,140000,75,32,13,2,16,25,primary,"",0101000020E6100000003B376DC6813E40E0A0BDFA78344940,Київська область,Київ,Голосіївський район,Ясинуватський провулок,10,3.1948466,0.91782373,1.2243705
898,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-obolonskiy-geroev-stalingrada-pr-t-17640411.html,https://cdn.riastatic.com/photos/dom/photo/11765/1176549/117654940/117654940.jpg,2020-09-06 04:44:53.000000,2020-09-06 08:26:45.675200,215000,165,45,55,3,25,26,primary,"",0101000020E61000003588C55EDE823E40AA3EFCA13E424940,Київська область,Київ,Оболонський район,Героев Сталинграда проспект,47,1.882012,0.5355384,0.22444421
899,https://dom.ria.com/uk/realty-prodaja-kvartira-harkov-moskovskiy-chigirina-yuliya-ulitsa-17324628.html,https://cdn.riastatic.com/photos/dom/photo/11414/1141464/114146416/114146416.jpg,2020-09-06 10:08:46.000000,2020-09-06 08:26:45.680036,58550,46.84,0,0,1,1,10,primary,ЖК IT-парк Manufactura Next,0101000020E6100000A1B71DBF5C1F42404CAAB69BE0FE4840,Харківська область,Харків,Московський район,Чигирина Юлия улица,13,8.177092,2.5687456,0.28337723
900,https://dom.ria.com/uk/realty-prodaja-kvartira-vinnitsa-vishenka-yunosti-prospekt-16642282.html,https://cdn.riastatic.com/photos/dom/photo/10758/1075821/107582191/107582191.jpg,2020-09-06 04:35:54.000000,2020-09-06 08:26:45.684819,68200,101,62,18,3,6,11,primary,"",0101000020E6100000BE1248895D693C406F505667109D4840,Вінницька область,Вінниця,Вишенька,Юності проспект,16,0,1.1775386,0.40289286
901,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-dneprovskiy-radujnaya-ul-17609112.html,https://cdn.riastatic.com/photos/dom/photo/11731/1173161/117316191/117316191.jpg,2020-09-06 10:06:53.000000,2020-09-06 08:26:45.689356,109000,75,47,15,3,6,6,primary,"",0101000020E610000080E4D4C1BF963E40A7F22CF7383D4940,Київська область,Київ,Дніпровський район,Радужная улица,44,0,1.8996242,1.6693927
902,https://dom.ria.com/uk/realty-prodaja-kvartira-harkov-saltovka-dragomanova-ulitsa-16874579.html,https://cdn.riastatic.com/photos/dom/photo/11187/1118711/111871122/111871122.jpg,2020-09-06 05:04:44.000000,2020-09-06 08:26:45.694411,33500,35,16,9,1,6,9,primary,ЖК Салтовський,0101000020E6100000883F1085BF2E4240FAF1F2CF67FE4840,Харківська область,Харків,Салтівка,Драгоманова улица,8,0,1.6080058,0.5126837
903,https://dom.ria.com/uk/realty-prodaja-kvartira-harkov-lva-landau-prospekt-16989145.html,https://cdn.riastatic.com/photos/dom/photo/11080/1108044/110804433/110804433.jpg,2020-09-06 05:07:51.000000,2020-09-06 08:26:45.699333,30000,54,28,9,2,3,9,primary,ЖК Радужний 2,0101000020E61000008A680D96972742402C80290387FB4840,Харківська область,Харків,"",Льва Ландау проспект,52,2.2057009,4.92953,0.941841
904,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-kievskaya-kievskaya-ulitsa-16686585.html,https://cdn.riastatic.com/photos/dom/photo/11604/1160464/116046420/116046420.jpg,2020-09-06 04:17:30.000000,2020-09-06 08:32:59.565898,38000,57,40,8,1,2,9,secondary,"",0101000020E61000006CF992D794793C40B0D293E81BA24840,Вінницька область,Вінниця,Київська,Київська вулиця,162А,0,40.776848,0.14422658
905,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-slavyanka-pirogova-ulitsa-17422418.html,https://cdn.riastatic.com/photos/dom/photo/11516/1151604/115160470/115160470.jpg,2020-09-06 04:17:45.000000,2020-09-06 08:32:59.571602,55000,55,31,9,2,5,5,secondary,"",0101000020E61000009ABCB7D8A3743C404AF89452869D4840,Вінницька область,Вінниця,Центр,Пирогова вулиця,17,0,2.007468,1.3338994
906,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-vishenka-andreya-pervozvannogo-stahurskogo-ulitsa-15912169.html,https://cdn.riastatic.com/photos/dom/photo/11413/1141343/114134333/114134333.jpg,2020-09-06 04:15:53.000000,2020-09-06 08:32:59.576223,33000,45,28,6,2,5,5,secondary,"",0101000020E6100000D560ED3664663C401223C88D999C4840,Вінницька область,Вінниця,Вишенька,Андрія Первозванного (Стахурського) вулиця,78,0,0.7182022,0.3572531
907,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-podole-17336764.html,https://cdn.riastatic.com/photos/dom/photo/11517/1151772/115177241/115177241.jpg,2020-09-06 04:19:31.000000,2020-09-06 08:32:59.583153,62000,70,40,14,2,7,9,secondary,"",0101000020E61000002642D94A9E713C406FC44950B29B4840,Вінницька область,Вінниця,Поділля,Анатолія Бортняка вулиця,5,0,1.0549762,1.859834
908,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-zamoste-antonova-olega-karla-marksa-pereulok-17581130.html,https://cdn.riastatic.com/photos/dom/photo/11700/1170073/117007388/117007388.jpg,2020-09-06 04:18:31.000000,2020-09-06 08:32:59.591062,68000,66,0,0,2,10,12,secondary,"",0101000020E61000003753211E89853C401BCB05781C9E4840,Вінницька область,Вінниця,Замостя,Антонова Олега (Карла Маркса) провулок,13в,0,30.538664,0
909,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-slavyanka-dmitriya-mayborodyi-zbyishka-ulitsa-17519793.html,https://cdn.riastatic.com/photos/dom/photo/11692/1169217/116921751/116921751.jpg,2020-09-06 04:19:11.000000,2020-09-06 08:32:59.595689,50000,76,55,9,4,9,9,secondary,"",0101000020E61000007A8A1C226E703C408C9BBFAECB9D4840,Вінницька область,Вінниця,Слов'янка,Дмитра Майбороди (Збишка) вулиця,17,0,2.063052,0.8469565
910,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-blijnee-zamoste-17316104.html,https://cdn.riastatic.com/photos/dom/photo/11507/1150792/115079296/115079296.jpg,2020-09-06 04:19:34.000000,2020-09-06 08:32:59.600112,45500,46,24,10.4,1,2,12,secondary,"",0101000020E61000005DEFA6B3F0843C409FB389110E9E4840,Вінницька область,Вінниця,Замостя,улица Антонова Олега,"",0,16.871597,0
911,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-blijnee-zamoste-timiryazeva-ulitsa-17207546.html,https://cdn.riastatic.com/photos/dom/photo/11293/1129343/112934384/112934384.jpg,2020-09-02 01:04:07.000000,2020-09-06 08:32:59.605104,40000,51,29,9,2,4,5,secondary,"",0101000020E61000001078BBB9537F3C4076BE4461BC9F4840,Вінницька область,Вінниця,Ближнє замостя,Тімірязєва вулиця,2,0,23.135553,0
912,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-akademicheskiy-timofeevskaya-ulitsa-17345305.html,https://cdn.riastatic.com/photos/dom/photo/11435/1143593/114359342/114359342.jpg,2020-09-06 04:21:14.000000,2020-09-06 08:32:59.609761,44700,52,19,12,1,2,7,secondary,"",0101000020E61000000688DDD2C56B3C4010F0FF3E3E9A4840,Вінницька область,Вінниця,Академічний район,Тимофіївська вулиця,"",0,1.0219145,0.47987068
913,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-dneprovskiy-kaunasskaya-ulitsa-17058421.html,https://cdn.riastatic.com/photos/dom/photo/11229/1122901/112290119/112290119.jpg,2020-09-06 05:34:34.000000,2020-09-06 08:32:59.614234,35433,47,0,16,1,19,25,secondary,"",0101000020E6100000DD6690BC68A03E40BCDA9B293E374940,Київська область,Київ,Дніпровський район,Каунаська вулиця,27,0,4.6607485,0.32818493
914,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-dneprovskiy-kaunasskaya-ulitsa-16946618.html,https://cdn.riastatic.com/photos/dom/photo/11042/1104279/110427985/110427985.jpg,2020-09-06 05:34:31.000000,2020-09-06 08:32:59.618835,29500,39,15,15,1,6,25,secondary,"",0101000020E6100000DD6690BC68A03E40BCDA9B293E374940,Київська область,Київ,Дніпровський район,Каунаська вулиця,27,0,4.6607485,0.32818493
915,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-goloseevskiy-antonovicha-ulitsa-17618590.html,https://cdn.riastatic.com/photos/dom/photo/11742/1174201/117420181/117420181.jpg,2020-09-06 05:10:54.000000,2020-09-06 08:32:59.624760,65432,37.2,18,12,1,13,14,secondary,"",0101000020E610000008CAE11CCD843E408E869D7381354940,Київська область,Київ,Голосіївський район,Антоновича вулиця,150,6.1043506,0.9781853,0.80451345
916,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-lva-tolstogo-ulitsa-17243670.html,https://cdn.riastatic.com/photos/dom/photo/11331/1133199/113319982/113319982.jpg,2020-09-06 03:15:18.000000,2020-09-06 08:32:59.629795,93000,60,35,15,2,2,4,secondary,"",0101000020E61000006674F684DB803E40CBD8D0CD7E384940,Київська область,Київ,"",Льва Толстого вулиця,27/35,9.365648,0.54051733,5.1866446
917,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-pobedy-pr-t-17657692.html,https://cdn.riastatic.com/photos/dom/photo/11783/1178350/117835071/117835071.jpg,2020-09-06 10:22:08.000000,2020-09-06 08:32:59.634552,76000,65,46,6,3,7,9,secondary,"",0101000020E6100000851156BEC2793E4035023B4899394940,Київська область,Київ,Шевченківський район,Победы проспект,20,2.9691477,2.3616312,0.7393263
918,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-goloseevskiy-bolshaya-vasilkovskaya-ul-17652603.html,https://cdn.riastatic.com/photos/dom/photo/11778/1177809/117780995/117780995.jpg,2020-09-06 04:46:43.000000,2020-09-06 08:32:59.640012,75000,39,21,8,2,3,7,secondary,"",0101000020E6100000E945ED7E15863E40E8A793C72E354940,Київська область,Київ,Голосіївський район,Большая Васильковская улица,132,10.38432,0.98520017,1.2420063
919,https://dom.ria.com/uk/realty-prodaja-kvartira-jitomir-malikova-polskiy-bulvar-17598841.html,https://cdn.riastatic.com/photos/dom/photo/11724/1172460/117246009/117246009.jpg,2020-09-03 11:16:15.000000,2020-09-06 08:32:59.645934,36500,51,40,9,2,5,8,secondary,"",0101000020E61000005F76E4546BA13C40823E9127C9224940,Житомирська область,Житомир,Малікова,Польський бульвар,13,0,0.94396806,0
920,https://dom.ria.com/uk/realty-prodaja-kvartira-lutsk-tsentr-17642343.html,https://cdn.riastatic.com/photos/dom/photo/11767/1176739/117673974/117673974.jpg,2020-09-02 20:54:04.000000,2020-09-06 08:32:59.650843,80500,89,0,0,3,6,10,secondary,"",0101000020E6100000A5F21BCB605B39409FFA511E275F4940,Волинська область,Луцьк,Центр,Задворецька,1а,0,1.5964214,0.5331759
921,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-goloseevskiy-metrologicheskaya-ulitsa-17324982.html,https://cdn.riastatic.com/photos/dom/photo/11415/1141508/114150814/114150814.jpg,2020-09-06 04:40:58.000000,2020-09-06 08:32:59.655889,86000,65,38,14,2,3,9,secondary,"",0101000020E610000066CC9F03D77A3E405ED08C8FE02C4940,Київська область,Київ,Голосіївський район,Метрологічна вулиця,11а,0,0.27821898,33.80068
922,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-goloseevskiy-saksaganskogo-ulitsa-17042353.html,https://cdn.riastatic.com/photos/dom/photo/11130/1113026/111302660/111302660.jpg,2020-09-06 03:16:51.000000,2020-09-06 08:32:59.660889,210000,64,0,0,2,17,30,secondary,ЖК Royal Tower,0101000020E6100000D560753F02823E40D4C6C7DDD6374940,Київська область,Київ,Голосіївський район,Саксаганського вулиця,37к,10.250483,0.50001675,1.1578522
923,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-dmitrievskaya-ul-17609133.html,https://cdn.riastatic.com/photos/dom/photo/11731/1173165/117316527/117316527.jpg,2020-09-06 10:09:46.000000,2020-09-06 08:32:59.665800,220000,108,58,16,3,16,18,secondary,"",0101000020E6100000B08B474ECB7C3E404FADBEBA2A3A4940,Київська область,Київ,Шевченківський район,Дмитриевская улица,69,3.1884968,2.060608,0.8880207
924,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-dneprovskiy-voskresenskaya-ul-17598024.html,https://cdn.riastatic.com/photos/dom/photo/11720/1172018/117201800/117201800.jpg,2020-09-06 10:05:58.000000,2020-09-06 08:32:59.672046,90000,52,18,25,2,19,25,secondary,"",0101000020E6100000A67A8F381A9A3E40A85C3C17213C4940,Київська область,Київ,Дніпровський район,Воскресенская улица,16,0.58111686,2.1123827,7.6426096
925,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-dragomirova-ulitsa-17493618.html,https://cdn.riastatic.com/photos/dom/photo/11607/1160722/116072268/116072268.jpg,2020-09-06 03:17:28.000000,2020-09-06 08:32:59.677347,360000,120,79,40,4,5,19,secondary,ЖК Новопечерські липки,0101000020E6100000161B945EBD8B3E403AC6BA5DD4344940,Київська область,Київ,Печерський район,Драгомирова вулиця,12,4.1629467,3.5203118,1.8535188
926,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-dneprovskiy-shumskogo-yuriya-ul-16751057.html,https://cdn.riastatic.com/photos/dom/photo/10863/1086389/108638928/108638928.jpg,2020-09-06 04:47:56.000000,2020-09-06 08:32:59.682451,77000,64,42,7,3,4,9,secondary,"",0101000020E6100000CCC847B2009A3E40F23515F33D364940,Київська область,Київ,Дніпровський район,Шумского Юрия улица,10,0,3.7293732,4.420959
927,https://dom.ria.com/uk/realty-prodaja-kvartira-irpen-irpen-16866727.html,https://cdn.riastatic.com/photos/dom/photo/10969/1096954/109695431/109695431.jpg,2020-09-06 07:54:23.000000,2020-09-06 08:32:59.687358,30500,40,15,14,1,5,5,secondary,"",0101000020E6100000F4A190CDD6433E40DE938785DA444940,Київська область,Ірпінь,"",Варшавська,95,0,0.5625413,0.1405767
928,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-obolonskiy-obolonskaya-naberejnaya-17276915.html,https://cdn.riastatic.com/photos/dom/photo/11365/1136573/113657319/113657319.jpg,2020-09-06 05:09:17.000000,2020-09-06 08:32:59.692070,120000,57,20,14,1,8,16,secondary,"",0101000020E6100000CCBBCAE0E0863E4009032A77FA3E4940,Київська область,Київ,Оболонський район,Оболонська набережна,3,0,2.4850934,10.928157
929,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-desnyanskiy-radistov-ul-17462877.html,https://cdn.riastatic.com/photos/dom/photo/11573/1157341/115734109/115734109.jpg,2020-09-06 03:20:13.000000,2020-09-06 08:32:59.698175,85000,100,0,22,3,5,10,secondary,"",0101000020E610000088DC67F052AB3E402B6222EF663D4940,Київська область,Київ,Деснянський район,Радистов улица,34,0,0.40501013,0.051463872
930,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-darnitskiy-revutskogo-ul-17464519.html,https://cdn.riastatic.com/photos/dom/photo/11575/1157540/115754058/115754058.jpg,2020-09-06 04:49:45.000000,2020-09-06 08:32:59.703402,85000,75,32,15,2,19,25,secondary,"",0101000020E6100000DEF026C660A63E40D2F4238F71334940,Київська область,Київ,Дарницький район,Ревуцкого улица,40Г,6.467186,1.1916478,1.1276444
931,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-dragomirova-ulitsa-17462819.html,https://cdn.riastatic.com/photos/dom/photo/11573/1157333/115733304/115733304.jpg,2020-09-06 03:17:45.000000,2020-09-06 08:32:59.708027,285000,104,90,14,3,10,18,secondary,ЖК Новопечерські липки,0101000020E6100000EC2B50C68E8B3E40DCE1653C80344940,Київська область,Київ,Печерський район,Драгомирова вулиця,18,3.2735794,3.9738684,1.6613327
